awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review,type,visited,latitude,longitude
食べログ うなぎ 百名店 2024 選出店,はし本,江戸川橋駅 284m , うなぎ、どじょう,,"￥6,000～￥7,999","￥6,000～￥7,999",3.75,木曜日,https://tabelog.com/tokyo/A1309/A130905/13018616/,予約可,,江戸川橋駅より徒歩3分。4番出口を右折し石切橋交差点(ローソン)を石切橋方向に行って橋を渡り川沿いの2軒目になります。 江戸川橋駅から284m,11:30 - 14:00,■ 営業時間最後の御注文は19:30,カード可 電子マネー可 QRコード決済不可,"35.709356638688575,139.73634488468963",03-3811-4850,東京都文京区水道2-5-7 ,687,unagi,False,35.709356638688575,139.73634488468963
食べログ うなぎ 百名店 2024 選出店,石ばし,江戸川橋駅 476m , うなぎ,,"￥20,000～￥29,999","￥20,000～￥29,999",3.75,月曜日、日曜日、祝日,https://tabelog.com/tokyo/A1309/A130905/13003531/,予約可,特になし,東京メトロ有楽町線 江戸川橋4番出口より飯田橋方面に進み3つ目の信号を左に入る 江戸川橋駅から476m,11:30 - 14:30L.O. 13:30,■ 定休日土用の丑の日,カード可 （AMEX） 電子マネー不可 QRコード決済不可,"35.709273138689305,139.73846808468727",03-3813-8038,東京都文京区水道2-4-29 ,585,unagi,False,35.709273138689305,139.73846808468727
食べログ うなぎ 百名店 2024 選出店,初小川,浅草（東武・都営・メトロ）駅 278m , うなぎ,,"￥4,000～￥4,999","￥4,000～￥4,999",3.75,-,https://tabelog.com/tokyo/A1311/A131102/13003702/,予約可,1ヶ月以上前の予約は取っていないそうなので、日付を確認してください。,都営浅草線浅草駅から徒歩５分 浅草駅（東武・都営・メトロ）から278m,,,カード不可 電子マネー不可 QRコード決済不可,"35.709755338706856,139.79452858465285",03-3844-2723,東京都台東区雷門2-8-4 ,570,unagi,False,35.709755338706856,139.79452858465285
食べログ 天ぷら 百名店 2023 選出店,天ぷら 福たろう,根津駅 242m , 天ぷら、日本料理、うなぎ,【根津駅3分】完全予約制◆確かな技が光る鮮度が自慢の「天ぷら」は、2種の油を使い分けご提供,"￥15,000～￥19,999","￥15,000～￥19,999",3.74,,https://tabelog.com/tokyo/A1311/A131106/13204299/,完全予約制,食べログでネット予約が出来ない場合は、ホームページからテーブルチェックで承れます。お電話でも承っております。キャンセルポリシー２日前より全額のキャンセル料がかかります,千代田線根津駅1番出口徒歩3分 根津駅から242m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.71917163869218,139.7672452847671",03-5834-2955,東京都台東区谷中1-2-17 ,148,unagi,False,35.71917163869218,139.7672452847671
食べログ うなぎ 百名店 2024 選出店,五代目 野田岩 麻布飯倉本店,赤羽橋駅 349m , うなぎ、どじょう,,-,-,3.73,-,https://tabelog.com/tokyo/A1314/A131401/13002789/,予約可,※ご予約はお早めにお願いします。※2名様からご予約を承ります。（2名様のご予約は、別館のテーブル席のみとさせていただきます。）,地下鉄大江戸線赤羽橋駅、又は日比谷線神谷町駅より東京タワー方面へ徒歩5分 赤羽橋駅から349m,11:00 - 14:30,■ 定休日日曜日、月曜日不定休、土用の丑の日、夏期休暇,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.658122938723366,139.74337078416718",03-3583-7852,東京都港区東麻布1-5-4 ,1268,unagi,False,35.658122938723366,139.74337078416718
食べログ うなぎ 百名店 2024 選出店,日本橋いづもや,新日本橋駅 298m , うなぎ、日本料理、丼,,"￥15,000～￥19,999","￥15,000～￥19,999",3.73,日曜日、祝日,https://tabelog.com/tokyo/A1302/A130202/13011198/,予約可,お座敷をご利用の場合はお電話で事前にご予約ください。※仮予約は受け付けておりません。お日にち、ご人数様、お料理（コース等）がはっきり決まりました段階でご予約くださいますようお願い申し上げます。（これまでもお部屋を予約後、直前にキャンセルという事例が少なくありません。そのため本来でしたらお入りいただけるお客様を何度もお断りした経験がございます。ご理解ご協力を宜しくお願い致します。）,銀座線　三越前駅A８出口より徒歩３分。半蔵門線　三越前駅B１出口より徒歩３分。総武快速線　新日本橋駅２番出口より徒歩３分。JR山手線・中央線・京浜東北線　神田駅南口より徒歩７分。 新日本橋駅から298m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.68782073871327,139.77095478444784",03-3241-2476,東京都中央区日本橋本石町3-3-4 ,350,unagi,False,35.68782073871327,139.77095478444784
食べログ うなぎ 百名店 2024 選出店,鰻専門店 愛川,高田馬場駅 368m , うなぎ、海鮮、日本料理,ふっくらとした関東風、パリッとした関西風――。あなたはどちらの“鰻”を選びますか？,"￥6,000～￥7,999","￥6,000～￥7,999",3.72,,https://tabelog.com/tokyo/A1305/A130503/13029734/,予約可,予約専用番号050-1720-8227●お席はテーブル、または掘りごたつです。ご指定出来ません。●鰻重のご注文も同時に伺います。予めメニューをご確認ください。●美味しい鰻を召し上がって頂くために、出来る限りご予約の時間通り、皆様お揃いで御来店ください。●連絡なく予約時間を過ぎた場合、お待ちのお客様を先にお通しすることがあります。予約内容の変更については、早めのご連絡をお願いします。,JR・西武新宿線「高田馬場駅」より歩７分東京メトロ東西線「高田馬場駅」7番口より歩2分 高田馬場駅から368m,11:00 - 14:30L.O. 料理13:30,■ 営業時間[木～月]11:00～L.O 13:3017:00～L.O 19:30売り切れ次第終了の為、お早めのご来店をお勧め致します。■ 定休日火・水曜日(臨時休業有り),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.71134273867815,139.70755968472986",03-3200-3717,東京都新宿区高田馬場1-17-22 ,1130,unagi,False,35.71134273867815,139.70755968472986
食べログ うなぎ 百名店 2024 選出店,明神下 神田川 本店,御茶ノ水駅 357m , うなぎ,,"￥15,000～￥19,999","￥15,000～￥19,999",3.72,月曜日、日曜日、祝日,https://tabelog.com/tokyo/A1310/A131002/13000346/,予約可,,地下鉄銀座線・末広町駅より蔵前橋通りを西に。妻恋坂交差点を左に曲がり、神田明神方面へ歩いて８分程度。ＪＲ御茶ノ水駅聖橋口出て左へ聖橋（ひじりばし）を渡り、湯島聖堂交差点を右に。神田明神入口の天野屋の前を通り、神田明神下交差点を左に。黒い塀の古い建物。徒歩9分程度。 御茶ノ水駅から357m,,,カード可 （VISA、Master） 電子マネー不可 QRコード決済不可,"35.70037153870468,139.76898278457597",03-3251-5031,東京都千代田区外神田2-5-11 ,430,unagi,False,35.70037153870468,139.76898278457597
食べログ うなぎ 百名店 2024 選出店,炭焼 うな富士 有楽町店,内幸町駅 276m , うなぎ、海鮮、レストラン,【新橋駅徒歩3分】名古屋の人気うなぎ店が東京初進出。日比谷OKUROJIにOPEN！！,"￥5,000～￥5,999","￥5,000～￥5,999",3.71,,https://tabelog.com/tokyo/A1301/A130103/13250032/,予約可,,JR 有楽町駅 日比谷口徒歩6分JR 新橋駅 銀座口徒歩4分東京メトロ銀座線 新橋駅7番出口 徒歩6分東京メトロ日比谷線 銀座駅 または　日比谷駅東京メトロ千代田線　日比谷駅東京メトロ三田線　日比谷駅　または　内幸町駅東京メトロ有楽町線　有楽町駅 内幸町駅から276m,11:00 - 22:00L.O. 21:00,■ 営業時間尚、2021年10月1日～10月17日までは、11:00~21:00の通し営業■ 定休日日比谷OKUROJIに準ずる,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可 （PayPay）,"35.66977435579601,139.75881879912384",03-6457-9688,東京都千代田区内幸町1-7-1 H12,1683,unagi,False,35.66977435579601,139.75881879912384
,銀座すがの,新橋駅 342m , 鳥料理、うなぎ、日本料理,玉鋼で焼き上げる鴨と至高の四季の味覚 素材の一点だけを抽出した唯一無二の日本料理,"￥50,000～￥59,999","￥50,000～￥59,999",3.71,日曜日,https://tabelog.com/tokyo/A1301/A130103/13269851/,完全予約制,ご予約は『OMAKASE』サイトより承ります。ご予約をキャンセルされた場合、いかなる理由であっても下記の料金を頂戴いたします。前日、当日: 100%7日前　50%,新橋駅　徒歩5分銀座駅　徒歩10分 新橋駅から342m,11:30 - 14:00,2024年11月より定休日（火）（水）,カード可 電子マネー不可 QRコード決済不可,"35.668400938722485,139.76112478425856",050-3627-6180,東京都中央区銀座8-7-7 JUNO銀座誠和ビル 3F,135,unagi,False,35.668400938722485,139.76112478425856
,三宅輝,六本木駅 301m , 日本料理、うなぎ、海鮮,農林水産省より“日本食普及の親善大使”に任命された“三宅輝”,"￥30,000～￥39,999","￥30,000～￥39,999",3.7,,https://tabelog.com/tokyo/A1307/A130701/13247307/,完全予約制,早い時間帯のご来店時間につきましては、お客様のご希望を承りますので、どうぞお気兼ねなくお問い合わせくださいませ。,東京メトロ日比谷線「六本木駅」から徒歩５分都営大江戸線「六本木駅」から徒歩10分 六本木駅から301m,17:00 - 22:30L.O. 22:00,■ 営業時間17:00~22:30(最終入店 20:00）LO 22:00土曜日のみ12:00〜14:00(LO 13:45)■ 定休日日曜・祝日（年末年始、お盆、GW）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66325213871727,139.7344852842252",03-6812-9969,東京都港区六本木3-8-12 六本木JTビル 1F,207,unagi,False,35.66325213871727,139.7344852842252
食べログ うなぎ 百名店 2024 選出店,銀座 四代目 高橋屋 銀座店,東銀座駅 107m , うなぎ、日本料理,,"￥8,000～￥9,999","￥8,000～￥9,999",3.7,,https://tabelog.com/tokyo/A1301/A130101/13262334/,予約可,"ご予約 無しでも お気軽に！ミシュラン  ガイド  東京 セレクテッド レストラン満席の場合、携帯番号をお伝えください。◆オススメ◆うな丼御膳. 5,000円割きたて重御膳. 8,000円（人気料理）※ うなぎは「青うなぎ使用」※ 米は「ハザ掛け米 使用」※ 三井財閥「 料亭・松の茶屋 」と「 銀座・小十 」をベースにした うなぎ料理店。",銀座駅徒歩 4分.東銀座駅徒歩 1分.歌舞伎座楽屋口隣歌舞伎座 駐車場すぐ. 東銀座駅から107m,11:30 - 16:00L.O. 料理15:00 ドリンク15:30,■ 定休日毎週月曜日第ニ、月曜日・火曜日、第三、月曜日・火曜日、,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67018363792547,139.76793524538203",03-3547-0021,東京都中央区銀座4-12-1 ＶＯＲＴ銀座イーストⅡビル 4F,204,unagi,False,35.67018363792547,139.76793524538203
食べログ うなぎ 百名店 2024 選出店,山の茶屋,赤坂見附駅 297m , うなぎ,,"￥15,000～￥19,999","￥15,000～￥19,999",3.7,日曜日、祝日,https://tabelog.com/tokyo/A1308/A130802/13002739/,完全予約制,完全予約制　【予約受付時間：ＡＭ９：００～ＰＭ２０：００】席、個室、料理の予約はＴＥＬにて店舗へお問い合わせください。,千代田線 国会議事堂前駅（５番出口）徒歩３分銀座線・南北線 溜池山王駅（５番出口）徒歩３分丸の内線 赤坂見附駅（１０番出口）徒歩６分丸の内線 国会議事堂前駅（１番出口）徒歩４分有楽町線・半蔵門線 永田町駅（６番出口）徒歩１０分日比谷高校側の通りに店舗正面入り口があります。 赤坂見附駅から297m,,,カード可 （JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （d払い）,"35.675323638711355,139.74003888434328",03-3581-0585,東京都千代田区永田町2-10-6 ,185,unagi,False,35.675323638711355,139.74003888434328
食べログ うなぎ 百名店 2024 選出店,小満津,東高円寺駅 303m , うなぎ,,"￥10,000～￥14,999","￥10,000～￥14,999",3.7,月曜日,https://tabelog.com/tokyo/A1319/A131904/13001079/,完全予約制,前日までに要予約,地下鉄東高円寺駅徒歩5分 東高円寺駅から303m,,,カード可 （AMEX） 電子マネー不可,"35.69732143867236,139.66142758462058",080-8734-1091,東京都杉並区和田3-62-3 １Ｆ,100,unagi,False,35.69732143867236,139.66142758462058
食べログ うなぎ 百名店 2024 選出店,神泉いちのや,神泉駅 199m , うなぎ,,"￥10,000～￥14,999","￥10,000～￥14,999",3.69,月曜日,https://tabelog.com/tokyo/A1303/A130301/13004659/,予約可,,京王井の頭線【神泉駅】徒歩３分東京メトロ半蔵門線、東急田園都市線【渋谷駅】徒歩12分ＪＲ山手線【渋谷駅】ハチ公口　徒歩14分 神泉駅から199m,11:30 - 14:00,■ 定休日月曜祝日は営業、その際は翌日火曜休み,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.65706603870748,139.6914239841929",03-5459-6862,東京都渋谷区神泉町20-22 神泉ハイツ 1F,610,unagi,False,35.65706603870748,139.6914239841929
食べログ うなぎ 百名店 2024 選出店,うなぎ秋本,麹町駅 62m , うなぎ、日本料理、どじょう,,"￥8,000～￥9,999","￥8,000～￥9,999",3.69,日曜日、祝日,https://tabelog.com/tokyo/A1308/A130803/13000415/,予約可,ご予約はお電話でご連絡下さい。,東京メトロ有楽町線【麹町駅】徒歩１分ＪＲ中央線【四ツ谷駅】徒歩10分東京メトロ丸ノ内線・南北線【四ツ谷駅】徒歩11分 麹町駅から62m,11:30 - 14:30L.O. 14:00,■ 定休日第2土曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.68470460843233,139.73748543899666",03-3261-6762,東京都千代田区麹町3-4-4 ,533,unagi,False,35.68470460843233,139.73748543899666
食べログ うなぎ 百名店 2024 選出店,うなぎ 丸富,青物横丁駅 215m , うなぎ、丼、居酒屋,,"￥3,000～￥3,999","￥3,000～￥3,999",3.69,水曜日、日曜日,https://tabelog.com/tokyo/A1315/A131501/13026638/,予約不可,,京浜急行線青物横丁駅徒歩3分 青物横丁駅から215m,,,カード不可 電子マネー不可 QRコード決済不可,"35.610687038753845,139.74453498368723",03-3474-4382,東京都品川区南品川3-6-2 ,442,unagi,False,35.610687038753845,139.74453498368723
,鰻はし本,東京駅 357m , うなぎ、日本料理、丼,,"￥10,000～￥14,999","￥10,000～￥14,999",3.69,日曜日、祝日,https://tabelog.com/tokyo/A1302/A130201/13278450/,,,JR東京駅から徒歩３分日本橋駅から3分 東京駅から357m,11:00 - 14:30L.O. 13:30,"■ 営業時間[土]※第2,４土曜日お昼のみ営業■ 定休日第1,3土曜日・土用丑の日・お盆・年末年始",カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay）,"35.680303246689434,139.77115229925502",,東京都中央区日本橋3-3-3 いづみやビル 1F,209,unagi,False,35.680303246689434,139.77115229925502
,鈴木,調布駅 162m , うなぎ,,"￥10,000～￥14,999","￥10,000～￥14,999",3.67,-,https://tabelog.com/tokyo/A1326/A132601/13005981/,予約可,,京王線調布駅から徒歩2-3分 調布駅から162m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.65171013866471,139.54644758424044",050-3177-4055,東京都調布市布田1-50-1 マートルコート調布第３,280,unagi,False,35.65171013866471,139.54644758424044
食べログ うなぎ 百名店 2024 選出店,うなぎ 平八,田園調布駅 60m , うなぎ,,"￥4,000～￥4,999","￥4,000～￥4,999",3.67,月曜日、火曜日,https://tabelog.com/tokyo/A1317/A131704/13017676/,予約可,,田園調布駅1分 田園調布駅から60m,,,カード不可 電子マネー不可 QRコード決済不可,"35.59709483873804,139.66778328360374",03-3722-0198,東京都大田区田園調布2-50-2 ,272,unagi,False,35.59709483873804,139.66778328360374
,川栄,赤羽駅 264m , うなぎ、鳥料理,定休日、営業時間のお知らせ。,"￥4,000～￥4,999","￥4,000～￥4,999",3.66,水曜日、日曜日,https://tabelog.com/tokyo/A1323/A132305/13008753/,予約可,当日ご予約可能でございます。昼:10時30分、夜:16時迄。注意:店内で飲食の際は鰻は1人1枚の注文必須です。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,ＪＲ埼京線・京浜東北線【赤羽駅】東口　徒歩３分東京メトロ南北線、埼玉高速鉄道【赤羽岩淵駅】徒歩６分 赤羽駅から264m,11:30 - 14:00L.O. 13:30,■ 営業時間※当日予約は昼:10時30分、夜:16時迄出前も受付ておりますので、ぜひご利用下さい。エリアにつきましては、お問い合わせ下さい。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.7800774386385,139.72019088541526",03-3901-3729,東京都北区赤羽1-19-16 ,777,unagi,False,35.7800774386385,139.72019088541526
,八ツ目や にしむら 目黒店,不動前駅 418m , うなぎ,,"￥4,000～￥4,999","￥4,000～￥4,999",3.66,-,https://tabelog.com/tokyo/A1317/A131710/13018295/,予約不可,,不動前から徒歩１０分 不動前駅から418m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.62692583873221,139.70896578387618",03-3713-6548,東京都目黒区下目黒3-13-10 ,550,unagi,False,35.62692583873221,139.70896578387618
,神田きくかわ 日比谷店,日比谷駅 250m , うなぎ、日本料理、海鮮,,"￥5,000～￥5,999","￥5,000～￥5,999",3.66,日曜日,https://tabelog.com/tokyo/A1301/A130102/13000134/,,,都営地下鉄三田線日比谷駅徒歩3分 日比谷駅から250m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.676682738717105,139.76074908434248",,東京都千代田区丸の内3-1-1 帝劇ビル B2F,510,unagi,False,35.676682738717105,139.76074908434248
食べログ うなぎ 百名店 2024 選出店,うなぎ 目白ぞろ芽,目白駅 129m , うなぎ,＜目白駅近く＞“幻”の【共水うなぎ提供店】,"￥5,000～￥5,999","￥5,000～￥5,999",3.66,,https://tabelog.com/tokyo/A1305/A130502/13224277/,予約可,,JR山手線「目白駅」より徒歩1分 目白駅から129m,,,カード可 （VISA、Master） 電子マネー不可,"35.721580797103535,139.70639156896206",050-1809-2201,東京都豊島区目白3-3-1 目白スクエアビルB1F ,422,unagi,False,35.721580797103535,139.70639156896206
,龜屋 一睡亭,京成上野駅 186m , うなぎ、日本料理,,"￥5,000～￥5,999","￥5,000～￥5,999",3.66,-,https://tabelog.com/tokyo/A1311/A131101/13003585/,予約可,予約は40名まで,ＪＲ・京成上野駅から中央通りを松坂屋方面に歩いて10分以内下町風俗資料館近くの不忍通りパークサイトビル１Ｆ 京成上野駅から186m,11:30 - 22:00L.O. 21:20,■ 営業時間まん延防止等重点措置期間中21:00（L.O.20:20）■定休日無休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.70997423869985,139.77298648467016",03-3831-0912,東京都台東区上野2-13-2 パークサイドビル　１Ｆ・２Ｆ,356,unagi,False,35.70997423869985,139.77298648467016
